date,id,mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,month,day,day_of_week
2014-03-13,AS14.16,8.0,13.062,174.092,-0.5,22.923222197426664,17.086,1.0,46.7236,1.5,25.749571428571425,0.0,8.0384,4.9139,30.734166666666667,0.1680684149503257,3.02,36.754,31.647,116.12227272727272,3,13,3
2014-03-13,AS14.17,7.25,13.062,174.092,0.75,22.923222197426664,17.086,0.0,46.7236,0.75,25.749571428571425,1.0,8.0384,4.9139,30.734166666666667,0.1680684149503257,3.02,36.754,31.647,116.12227272727272,3,13,3
2014-03-14,AS14.05,8.0,9.552333333333332,58.581125,-1.0,63.892159079963534,17.086,1.0,44.801875,2.0,25.749571428571425,0.0,8.0384,15.121823529411769,49.57305681818182,0.1680684149503257,3.02,4.144753846153846,31.647,116.12227272727272,3,14,4
2014-03-14,AS14.08,7.4,6.703,30.768107142857144,-0.2,71.8591915039306,17.086,0.0,8.4516,1.2,25.749571428571425,1.0,8.0384,20.43906896551724,15.31076,0.1680684149503257,3.02,4.144753846153846,31.647,116.12227272727272,3,14,4
2014-03-14,AS14.13,7.8,6.703,36.115307692307695,0.2,42.396488382372745,17.086,0.0,44.88381481481482,1.4,25.749571428571425,1.0,8.0384,19.142244680851064,48.967200000000005,0.1680684149503257,3.02,50.052,31.647,81.78328571428571,3,14,4
2014-03-14,AS14.15,6.5,6.703,36.115307692307695,-0.25,81.01533341407777,17.086,1.0,172.527,0.5,25.749571428571425,1.0,8.0384,22.450083333333332,35.161,0.1680684149503257,3.02,50.052,31.647,81.78328571428571,3,14,4
2014-03-14,AS14.16,7.4,6.703,36.115307692307695,-0.4,46.0409998893738,17.086,1.0,29.064,0.75,25.749571428571425,1.0,8.0384,3.321333333333333,6.877,0.1680684149503257,3.02,50.052,31.647,81.78328571428571,3,14,4
2014-03-14,AS14.17,8.0,6.703,36.115307692307695,1.0,46.0409998893738,17.086,0.0,29.064,1.0,25.749571428571425,0.0,8.0384,3.321333333333333,6.877,0.1680684149503257,3.02,50.052,31.647,81.78328571428571,3,14,4
2014-03-15,AS14.05,6.2,10.32925,683.573,0.0,82.44242592652641,17.086,1.0,17.493100000000002,0.4,18.6877,0.0,8.0384,34.68734782608696,70.72208888888889,0.1680684149503257,3.02,21.817297872340426,31.647,81.78328571428571,3,15,5
2014-03-15,AS14.08,6.4,10.32925,36.3555,-0.6,63.20063159340314,17.086,0.0,11.954166666666666,0.6,18.6877,1.0,8.0384,6.8456,16.617565217391306,0.1680684149503257,3.02,38.795,31.647,81.78328571428571,3,15,5
2014-03-15,AS14.12,5.5,10.32925,36.3555,0.0,63.20063159340314,17.086,1.0,11.954166666666666,-0.5,18.6877,1.0,8.0384,6.8456,16.617565217391306,0.1680684149503257,3.02,38.795,31.647,81.78328571428571,3,15,5
2014-03-15,AS14.13,7.0,10.32925,28.2539,0.2,37.98886064427799,17.086,0.0,37.33145161290323,0.4,18.6877,1.0,8.0384,46.433136363636365,46.92137142857143,0.1680684149503257,3.02,51.619230769230775,31.647,81.78328571428571,3,15,5
