date,id,mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,month,day,day_of_week
2014-03-24,AS14.15,7.0,,,1.0,54.4324999650319,21.464,0.0,8.046,0.8,,0.0,,23.52518181818182,12.735666666666667,0.0,,,,,3,24,0
2014-03-24,AS14.16,6.4,,81.677,0.0,30.60126668612164,,0.0,10.417,0.8,,0.0,3.016,6.160416666666666,22.279199999999996,0.10731287707390641,,,,,3,24,0
2014-03-24,AS14.17,7.0,14.046333333333331,67.10884210526315,0.6666666666666666,94.87572222285804,,1.0,7.2388,0.6666666666666666,,0.0,,10.46635294117647,21.261043859649124,0.16940873829279451,,80.2191111111111,,43.132437499999995,3,24,0
2014-03-24,AS14.19,6.0,,,-0.4,34.02061906315032,,1.0,10.6822,0.4,,0.0,,6.991945454545455,53.6631875,0.11388944606136413,,4.354166666666667,,,3,24,0
2014-03-24,AS14.20,6.8,,45.656400000000005,-0.2,125.94463155144156,,0.0,14.054,0.4,954.654,1.0,,7.24425,45.08805882352941,0.03333333333333333,,81.4945,445.804,,3,24,0
2014-03-24,AS14.23,5.8,3.016,43.826241379310346,-0.2,46.077979512879104,,0.0,23.353526315789473,-0.2,28.0964,0.0,,26.189233009708737,18.44596,0.3554132307808778,,141.3785,,39.085,3,24,0
2014-03-24,AS14.26,7.0,,,-0.25,,,1.0,,0.0,,1.0,,,,,,,,,3,24,0
2014-03-24,AS14.30,7.8,6.299666666666667,122.58813793103448,-0.2,169.14002150361264,45.81666666666666,0.0,125.71863636363636,1.0,15.109,0.0,16.172666666666668,8.50204347826087,70.81544186046511,0.1440737345192111,15.07,227.68723076923075,,,3,24,0
2014-03-25,AS14.01,6.75,22.2893,68.55253571428571,0.5,169.0972834572078,,0.0,29.80316666666667,0.5,29.402875,1.0,10.7635,10.026873786407767,69.43750675675676,0.09837411239050677,,34.103,,,3,25,1
2014-03-25,AS14.02,7.75,,11.419,-1.25,27.768790419230214,,1.0,10.075,0.75,,0.0,,17.115432926829268,38.20206849315069,0.23051365485645373,,91.91779999999999,,,3,25,1
